Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus
-32.043333,27.822778,23-01-1980,73.2,188.0,0.033
-32.043333,27.822778,23-03-1998,47.4,140.0,0.043
-32.043333,27.822778,23-06-2009,8.144,237.0,0.01
-32.043333,27.822778,23-06-2018,85.6,248.0,0.01
-32.043333,27.822778,23-08-2010,74.131,196.9,0.01
-32.043333,27.822778,23-10-1996,127.2,330.0,0.022
-32.043333,27.822778,24-01-1972,4.0,72.0,
-32.043333,27.822778,24-02-1998,53.0,122.0,0.017
-32.043333,27.822778,24-03-1997,39.0,108.0,0.027
-32.043333,27.822778,24-04-2007,89.464,259.0,0.023
-32.043333,27.822778,24-04-2017,51.3,138.0,0.02
-32.043333,27.822778,24-04-2018,44.6,159.0,0.012
-32.043333,27.822778,24-06-2003,93.095,281.0,0.011
-32.043333,27.822778,24-08-1999,87.6,259.0,0.023
-32.043333,27.822778,25-05-2017,47.7,151.0,0.02
-32.043333,27.822778,25-05-2022,65.905,121.5,0.01
-32.043333,27.822778,25-06-2002,100.616,318.0,0.024
-32.043333,27.822778,25-07-2006,87.736,269.0,0.031
-32.043333,27.822778,25-09-2012,130.276,364.9,0.01
-32.043333,27.822778,25-09-2013,128.076,323.1,0.01
-32.043333,27.822778,26-01-1982,32.5,148.0,0.048
-32.043333,27.822778,26-05-2009,57.543,196.0,0.01
-32.043333,27.822778,26-07-2010,,181.0,
-32.043333,27.822778,26-09-2006,85.966,245.0,0.026
-32.043333,27.822778,26-09-2011,119.237,283.0,0.01
-32.043333,27.822778,26-10-2005,104.679,310.0,0.377
-32.043333,27.822778,27-01-1998,75.2,207.0,0.027
-32.043333,27.822778,27-01-2004,83.822,267.0,0.033
-32.043333,27.822778,27-02-2001,58.974,162.0,0.103
-32.043333,27.822778,27-08-1996,100.0,242.0,0.026
-32.043333,27.822778,27-08-2012,114.631,286.2,0.01
-32.043333,27.822778,27-09-2005,119.972,340.0,0.139
-32.043333,27.822778,27-10-2014,130.861,328.9,0.02
-32.043333,27.822778,28-06-1999,85.6,230.0,0.016
-32.043333,27.822778,28-06-2010,,179.0,
-32.043333,27.822778,28-07-1998,81.8,220.0,0.039
-32.043333,27.822778,28-09-1999,112.207,317.0,0.013
-32.043333,27.822778,28-09-2015,87.28,237.7,0.02
-32.043333,27.822778,28-10-1999,113.376,388.0,0.016
-32.043333,27.822778,28-10-2003,109.216,320.0,0.042
-32.043333,27.822778,28-11-2000,67.357,214.0,1.944
-32.043333,27.822778,28-11-2006,29.582,102.0,0.105
-32.043333,27.822778,29-03-2016,65.9,195.0,0.02
-32.043333,27.822778,29-04-1999,57.3,175.0,0.013
-32.043333,27.822778,29-04-2010,37.486,107.0,0.021
-32.043333,27.822778,29-07-1997,99.6,321.0,0.032
-32.043333,27.822778,29-07-1999,96.0,261.0,0.013
-32.043333,27.822778,29-08-2011,86.647,229.3,0.01
-32.043333,27.822778,29-09-1981,34.5,120.0,0.061
-32.043333,27.822778,29-09-2014,125.987,330.8,0.02
-32.043333,27.822778,29-11-2005,45.574,152.0,0.138
-32.043333,27.822778,30-03-2000,29.67,86.5,0.026
-32.043333,27.822778,30-03-2009,62.521,205.0,0.01
-32.043333,27.822778,30-06-1999,84.8,244.0,0.028
-32.043333,27.822778,30-07-2012,92.38,306.8,0.01
-32.043333,27.822778,30-08-1999,93.9,279.0,0.037
-32.043333,27.822778,30-09-2008,34.344,114.2,0.034
-32.043333,27.822778,30-11-2015,69.454,,0.02
-32.043333,27.822778,31-05-2005,107.195,306.0,0.034
-32.043333,27.822778,31-05-2010,,140.0,
-32.043333,27.822778,31-08-2005,111.958,328.0,0.024
-32.043333,27.822778,31-10-2000,85.607,243.0,0.063
-32.00055556,28.58166667,01-08-2012,53.947,202.8,0.01
-32.00055556,28.58166667,01-10-2014,84.051,236.2,0.02
-32.00055556,28.58166667,01-12-2016,57.0,163.0,0.046
-32.00055556,28.58166667,02-05-2018,51.2,196.0,0.01
-32.00055556,28.58166667,02-06-2010,52.618,165.0,0.01
-32.00055556,28.58166667,02-06-2016,48.4,146.0,0.023
-32.00055556,28.58166667,02-11-2021,30.289,73.11,0.01
-32.00055556,28.58166667,02-12-2015,56.13,165.3,0.02
-32.00055556,28.58166667,03-07-2013,68.225,225.7,0.01
-32.00055556,28.58166667,03-08-2011,37.648,149.9,0.01
-32.00055556,28.58166667,03-09-2014,83.822,235.3,0.02
-32.00055556,28.58166667,03-09-2015,73.16,170.3,0.02
-32.00055556,28.58166667,03-11-2016,73.8,218.0,0.02
-32.00055556,28.58166667,03-12-2013,53.99,166.4,0.017
-32.00055556,28.58166667,04-03-2008,30.467,99.0,0.027
-32.00055556,28.58166667,04-04-2007,55.32,163.0,0.055
-32.00055556,28.58166667,04-04-2012,34.252,128.4,0.01
-32.00055556,28.58166667,04-06-2014,69.922,215.7,0.02
-32.00055556,28.58166667,04-07-2012,50.458,198.8,0.01
-32.00055556,28.58166667,05-05-2010,44.397,156.0,0.011
-32.00055556,28.58166667,05-06-2013,56.833,206.5,0.01
-32.00055556,28.58166667,05-08-2015,66.382,217.3,0.02
-32.00055556,28.58166667,06-02-2014,40.613,107.08,0.01
-32.00055556,28.58166667,06-06-2012,54.082,197.5,0.01
-32.00055556,28.58166667,06-07-2011,64.524,174.6,0.01
-32.00055556,28.58166667,06-08-2014,84.915,253.5,0.02
-32.00055556,28.58166667,07-02-2018,17.0,86.0,0.021
-32.00055556,28.58166667,07-03-2018,30.0,80.0,0.013
-32.00055556,28.58166667,07-05-2015,45.928,129.4,0.248
-32.00055556,28.58166667,07-07-2016,52.9,149.0,0.035
-32.00055556,28.58166667,07-12-2009,29.773,110.3,0.012
-32.00055556,28.58166667,08-04-2010,34.628,113.6,0.012
-32.00055556,28.58166667,08-05-2013,41.605,176.6,0.013
-32.00055556,28.58166667,08-06-2011,62.224,168.7,0.06
-32.00055556,28.58166667,08-12-2010,46.612,90.8,0.027
-32.00055556,28.58166667,09-04-2008,,124.3,
-32.00055556,28.58166667,09-04-2014,56.013,160.7,0.01
-32.00055556,28.58166667,09-07-2014,93.625,266.4,0.02
-32.00055556,28.58166667,10-01-2007,50.111,170.0,0.076
-32.00055556,28.58166667,10-01-2018,32.9,118.0,0.02
-32.00055556,28.58166667,10-03-2010,33.721,103.2,0.012
-32.00055556,28.58166667,10-04-2013,41.696,123.1,0.01
-32.00055556,28.58166667,11-02-2015,33.988,103.4,0.02
-32.00055556,28.58166667,11-03-2015,35.529,108.8,0.02
-32.00055556,28.58166667,11-05-2011,52.583,165.1,0.01
-32.00055556,28.58166667,11-10-2006,24.262,115.0,0.023
-32.00055556,28.58166667,12-03-2014,21.788,99.1,0.021
-32.00055556,28.58166667,12-05-2016,50.4,133.0,0.035
-32.00055556,28.58166667,12-11-2015,88.593,235.6,0.02
-32.00055556,28.58166667,12-12-2012,29.991,104.9,0.01
-32.00055556,28.58166667,13-01-2009,37.77,116.7,0.012
-32.00055556,28.58166667,13-02-2013,39.154,132.8,0.01
-32.00055556,28.58166667,13-03-2013,39.207,133.6,0.01
-32.00055556,28.58166667,13-04-2011,57.667,155.9,0.01
-32.00055556,28.58166667,13-09-2021,66.906,179.2,0.01
-32.00055556,28.58166667,13-12-2017,35.0,117.0,0.02
-32.00055556,28.58166667,14-01-2016,50.518,146.7,0.02
-32.00055556,28.58166667,14-03-2012,85.746,247.4,0.01
-32.00055556,28.58166667,14-05-2014,58.746,181.4,0.02
-32.00055556,28.58166667,14-06-2018,61.5,210.0,0.01
-32.00055556,28.58166667,15-01-2014,67.778,113.02,0.01
-32.00055556,28.58166667,15-01-2015,49.038,125.5,0.02
-32.00055556,28.58166667,15-02-2011,63.577,222.3,0.132
-32.00055556,28.58166667,15-02-2017,21.6,92.0,0.02
-32.00055556,28.58166667,15-07-2015,61.329,160.8,0.02
-32.00055556,28.58166667,15-11-2017,36.1,127.0,0.02
-32.00055556,28.58166667,16-01-2013,46.797,126.5,0.01
-32.00055556,28.58166667,16-05-2007,54.052,175.0,0.024
-32.00055556,28.58166667,16-11-2009,37.966,100.2,0.012
-32.00055556,28.58166667,16-12-2015,46.803,130.5,0.02
-32.00055556,28.58166667,17-08-2009,67.402,442.0,0.012
-32.00055556,28.58166667,17-11-2010,29.467,114.0,0.02
-32.00055556,28.58166667,18-01-2012,58.026,,0.01
-32.00055556,28.58166667,18-02-2016,35.4,114.0,0.022
-32.00055556,28.58166667,18-09-2006,50.317,153.0,0.043
-32.00055556,28.58166667,18-10-2017,17.9,104.0,0.02
-32.00055556,28.58166667,19-01-2010,33.983,88.5,0.033
-32.00055556,28.58166667,19-01-2011,36.253,107.9,0.03
-32.00055556,28.58166667,19-01-2017,21.6,75.0,0.02
-32.00055556,28.58166667,19-06-2015,48.068,143.1,0.02
-32.00055556,28.58166667,19-07-2017,49.9,151.0,0.02
-32.00055556,28.58166667,19-10-2007,89.944,327.0,0.019
-32.00055556,28.58166667,19-10-2009,63.17,260.0,0.012
-32.00055556,28.58166667,20-07-2009,52.593,168.0,0.012
-32.00055556,28.58166667,20-07-2021,60.383,146.9,0.01
-32.00055556,28.58166667,20-09-2017,53.8,175.0,0.02
-32.00055556,28.58166667,20-10-2010,57.533,151.7,0.01
-32.00055556,28.58166667,21-02-2007,45.991,133.0,0.072
-32.00055556,28.58166667,21-11-2012,61.193,157.0,0.017
-32.00055556,28.58166667,22-01-2008,26.451,114.4,0.035
-32.00055556,28.58166667,22-04-2015,32.324,114.0,0.02
-32.00055556,28.58166667,22-07-2008,,152.0,0.063
-32.00055556,28.58166667,22-09-2010,60.296,159.3,0.01
-32.00055556,28.58166667,22-11-2006,22.711,84.4,0.06
-32.00055556,28.58166667,23-08-2017,64.7,179.0,0.028
-32.00055556,28.58166667,23-10-2013,67.698,167.18,0.011
-32.00055556,28.58166667,24-01-2022,33.672,82.2,0.012
-32.00055556,28.58166667,24-10-2008,48.615,145.0,0.012
-32.00055556,28.58166667,24-10-2011,60.57,179.6,0.01
-32.00055556,28.58166667,24-10-2012,28.406,119.0,0.014
-32.00055556,28.58166667,25-04-2018,44.8,161.0,0.036
-32.00055556,28.58166667,25-05-2009,38.142,136.0,0.012
-32.00055556,28.58166667,25-05-2017,39.8,118.0,0.02
-32.00055556,28.58166667,26-04-2017,39.4,122.0,0.027
-32.00055556,28.58166667,27-05-2008,50.854,152.0,0.023
-32.00055556,28.58166667,27-06-2018,69.7,203.0,0.01
-32.00055556,28.58166667,27-11-2007,40.929,145.0,0.041
-32.00055556,28.58166667,28-07-2010,53.856,171.0,0.01
-32.00055556,28.58166667,28-08-2013,65.917,181.4,0.01
-32.00055556,28.58166667,28-09-2009,,234.0,0.012
-32.00055556,28.58166667,28-09-2011,85.608,211.8,0.01
-32.00055556,28.58166667,28-11-2011,43.072,184.1,0.01
-32.00055556,28.58166667,29-10-2014,54.212,156.4,0.02
-32.00055556,28.58166667,30-03-2016,41.2,160.0,0.027
-32.00055556,28.58166667,30-06-2010,66.79,214.0,0.01
-32.00055556,28.58166667,30-09-2008,61.613,172.0,0.012
-32.00055556,28.58166667,30-09-2015,60.321,197.5,0.02
-32.00055556,28.58166667,31-03-2016,34.1,106.0,0.02
-32.00055556,28.58166667,31-07-2013,75.604,230.8,0.01
-32.00055556,28.58166667,31-08-2011,66.874,191.6,0.01
